,,Subject,,,665,
,,Protocol,,,Level_4,
,,Type,,,Master,
,,Channel,,,4,
,,Master,,,,
,,Date,,,2025-08-20,
,,Time,,,16:43:58,241,
,,Clock,,,5,
,,Time Warp,,,1x,
0,0,000,Start,,,,
1,0,000,Entry,0,Ready,,
2,0,005,Exit,0,Ready,Time,
3,0,005,Entry,1,MagEntry,,
4,0,005,Reg,2,ComptNbessai,    1,000,
5,0,005,Reg,13,Accuracy,  100,000,
6,0,005,Reg,14,Omission,    0,000,
7,57,225,Input,2,On1A2,,
8,57,225,Input,3,On1A3,,
9,57,565,Input,34,Off1A2,,
10,57,565,Input,35,Off1A3,,
11,65,130,Input,2,On1A2,,
12,65,470,Input,34,Off1A2,,
13,117,125,Input,1,On1A1,,
14,117,125,Exit,1,MagEntry,1,
15,117,125,Entry,2,ITI2sec,,
16,117,790,Input,33,Off1A1,,
17,119,130,Exit,2,ITI2sec,Time,
18,119,130,Entry,3,RandomHole,,
19,119,140,Exit,3,RandomHole,Time,
20,119,140,List,,Pseudo1a5,   14,000,
21,119,140,Entry,14,hole5,,
22,119,140,Reg,12,HoleNumber,    5,000,
23,124,145,Exit,14,hole5,Time,
24,124,145,Entry,30,Hold5,,
25,130,240,Input,2,On1A2,,
26,130,240,Exit,30,Hold5,2,
27,130,240,Entry,18,IncorrectResp,,
28,130,240,Reg,4,ComptIncR,    1,000,
29,130,240,Reg,1,ComptOmision,    0,000,
30,130,250,Exit,18,IncorrectResp,Time,
31,130,250,Entry,5,TimeOut,,
32,130,905,Input,34,Off1A2,,
33,132,610,Input,4,On1A4,,
34,133,920,Input,36,Off1A4,,
35,135,255,Exit,5,TimeOut,Time,
36,135,255,Entry,1,MagEntry,,
37,135,255,Reg,2,ComptNbessai,    2,000,
38,135,255,Reg,13,Accuracy,   97,826,
39,135,255,Reg,14,Omission,    0,000,
40,171,890,Input,1,On1A1,,
41,171,890,Exit,1,MagEntry,1,
42,171,890,Entry,2,ITI2sec,,
43,172,230,Input,33,Off1A1,,
44,173,895,Exit,2,ITI2sec,Time,
45,173,895,Entry,3,RandomHole,,
46,173,905,Exit,3,RandomHole,Time,
47,173,905,List,,Pseudo1a5,   12,000,
48,173,905,Entry,12,hole4,,
49,173,905,Reg,12,HoleNumber,    4,000,
50,178,910,Exit,12,hole4,Time,
51,178,910,Entry,29,Hold4,,
52,228,100,Input,4,On1A4,,
53,228,100,Exit,29,Hold4,4,
54,228,100,Entry,18,IncorrectResp,,
55,228,100,Reg,4,ComptIncR,    2,000,
56,228,100,Reg,1,ComptOmision,    0,000,
57,228,110,Exit,18,IncorrectResp,Time,
58,228,110,Entry,5,TimeOut,,
59,228,440,Input,36,Off1A4,,
60,233,115,Exit,5,TimeOut,Time,
61,233,115,Entry,1,MagEntry,,
62,233,115,Reg,2,ComptNbessai,    3,000,
63,233,115,Reg,13,Accuracy,   95,745,
64,233,115,Reg,14,Omission,    0,000,
65,251,675,Input,3,On1A3,,
66,251,675,Input,4,On1A4,,
67,252,010,Input,35,Off1A3,,
68,252,010,Input,36,Off1A4,,
69,252,125,Input,3,On1A3,,
70,252,125,Input,4,On1A4,,
71,252,465,Input,35,Off1A3,,
72,252,465,Input,36,Off1A4,,
73,262,515,Input,4,On1A4,,
74,262,850,Input,36,Off1A4,,
75,403,675,Input,1,On1A1,,
76,403,675,Exit,1,MagEntry,1,
77,403,675,Entry,2,ITI2sec,,
78,404,010,Input,33,Off1A1,,
79,405,680,Exit,2,ITI2sec,Time,
80,405,680,Entry,3,RandomHole,,
81,405,690,Exit,3,RandomHole,Time,
82,405,690,List,,Pseudo1a5,   14,000,
83,405,690,Entry,14,hole5,,
84,405,690,Reg,12,HoleNumber,    5,000,
85,408,035,Input,3,On1A3,,
86,408,035,Input,4,On1A4,,
87,408,035,Exit,14,hole5,4,
88,408,035,Entry,17,CorrectResp,,
89,408,035,Reg,3,ComptCR,    1,000,
90,408,035,Reg,6,Reward,    1,000,
91,408,035,Reg,8,CptReward,   46,000,
92,408,035,Reg,1,ComptOmision,    0,000,
93,408,040,Exit,17,CorrectResp,Time,
94,408,040,Entry,1,MagEntry,,
95,408,040,Reg,2,ComptNbessai,    4,000,
96,408,040,Reg,13,Accuracy,   95,833,
97,408,040,Reg,14,Omission,    0,000,
98,408,370,Input,35,Off1A3,,
99,408,370,Input,36,Off1A4,,
100,408,940,Input,1,On1A1,,
101,408,940,Exit,1,MagEntry,1,
102,408,940,Entry,2,ITI2sec,,
103,410,900,Input,33,Off1A1,,
104,410,945,Exit,2,ITI2sec,Time,
105,410,945,Entry,3,RandomHole,,
106,410,955,Exit,3,RandomHole,Time,
107,410,955,List,,Pseudo1a5,    6,000,
108,410,955,Entry,6,hole1,,
109,410,955,Reg,12,HoleNumber,    1,000,
110,412,440,Input,2,On1A2,,
111,412,440,Exit,6,hole1,2,
112,412,440,Entry,17,CorrectResp,,
113,412,440,Reg,3,ComptCR,    2,000,
114,412,440,Reg,6,Reward,    2,000,
115,412,440,Reg,8,CptReward,   47,000,
116,412,440,Reg,1,ComptOmision,    0,000,
117,412,445,Exit,17,CorrectResp,Time,
118,412,445,Entry,1,MagEntry,,
119,412,445,Reg,2,ComptNbessai,    5,000,
120,412,445,Reg,13,Accuracy,   95,918,
121,412,445,Reg,14,Omission,    0,000,
122,412,775,Input,34,Off1A2,,
123,413,560,Input,1,On1A1,,
124,413,560,Exit,1,MagEntry,1,
125,413,560,Entry,2,ITI2sec,,
126,415,520,Input,33,Off1A1,,
127,415,565,Exit,2,ITI2sec,Time,
128,415,565,Entry,3,RandomHole,,
129,415,575,Exit,3,RandomHole,Time,
130,415,575,List,,Pseudo1a5,   14,000,
131,415,575,Entry,14,hole5,,
132,415,575,Reg,12,HoleNumber,    5,000,
133,415,690,Input,1,On1A1,,
134,416,025,Input,33,Off1A1,,
135,418,020,Input,2,On1A2,,
136,418,020,Exit,14,hole5,2,
137,418,020,Entry,18,IncorrectResp,,
138,418,020,Reg,4,ComptIncR,    3,000,
139,418,020,Reg,1,ComptOmision,    0,000,
140,418,030,Exit,18,IncorrectResp,Time,
141,418,030,Entry,5,TimeOut,,
142,418,360,Input,34,Off1A2,,
143,418,710,Input,2,On1A2,,
144,419,045,Input,34,Off1A2,,
145,423,035,Exit,5,TimeOut,Time,
146,423,035,Entry,1,MagEntry,,
147,423,035,Reg,2,ComptNbessai,    6,000,
148,423,035,Reg,13,Accuracy,   94,000,
149,423,035,Reg,14,Omission,    0,000,
150,425,505,Input,1,On1A1,,
151,425,505,Exit,1,MagEntry,1,
152,425,505,Entry,2,ITI2sec,,
153,425,840,Input,33,Off1A1,,
154,427,510,Exit,2,ITI2sec,Time,
155,427,510,Entry,3,RandomHole,,
156,427,520,Exit,3,RandomHole,Time,
157,427,520,List,,Pseudo1a5,   14,000,
158,427,520,Entry,14,hole5,,
159,427,520,Reg,12,HoleNumber,    5,000,
160,430,055,Input,3,On1A3,,
161,430,055,Input,4,On1A4,,
162,430,055,Exit,14,hole5,4,
163,430,055,Entry,17,CorrectResp,,
164,430,055,Reg,3,ComptCR,    3,000,
165,430,055,Reg,6,Reward,    3,000,
166,430,055,Reg,8,CptReward,   48,000,
167,430,055,Reg,1,ComptOmision,    0,000,
168,430,060,Exit,17,CorrectResp,Time,
169,430,060,Entry,1,MagEntry,,
170,430,060,Reg,2,ComptNbessai,    7,000,
171,430,060,Reg,13,Accuracy,   94,118,
172,430,060,Reg,14,Omission,    0,000,
173,430,395,Input,35,Off1A3,,
174,430,395,Input,36,Off1A4,,
175,430,960,Input,1,On1A1,,
176,430,960,Exit,1,MagEntry,1,
177,430,960,Entry,2,ITI2sec,,
178,431,950,Input,33,Off1A1,,
179,432,945,Input,3,On1A3,,
180,432,945,Exit,2,ITI2sec,3,
181,432,945,Entry,4,Premature,,
182,432,945,Reg,5,ComptPremat,    1,000,
183,432,950,Exit,4,Premature,Time,
184,432,950,Entry,5,TimeOut,,
185,433,285,Input,35,Off1A3,,
186,433,310,Input,2,On1A2,,
187,433,650,Input,34,Off1A2,,
188,433,950,Input,2,On1A2,,
189,434,290,Input,34,Off1A2,,
190,434,380,Input,3,On1A3,,
191,434,715,Input,35,Off1A3,,
192,435,130,Input,3,On1A3,,
193,435,130,Input,4,On1A4,,
194,435,790,Input,35,Off1A3,,
195,435,790,Input,36,Off1A4,,
196,437,955,Exit,5,TimeOut,Time,
197,437,955,Entry,1,MagEntry,,
198,437,955,Reg,2,ComptNbessai,    8,000,
199,437,955,Reg,13,Accuracy,   94,118,
200,437,955,Reg,14,Omission,    0,000,
201,462,150,Input,2,On1A2,,
202,462,150,Input,3,On1A3,,
203,462,490,Input,4,On1A4,,
204,462,490,Input,34,Off1A2,,
205,462,490,Input,35,Off1A3,,
206,462,820,Input,36,Off1A4,,
207,485,735,Input,1,On1A1,,
208,485,735,Exit,1,MagEntry,1,
209,485,735,Entry,2,ITI2sec,,
210,486,075,Input,33,Off1A1,,
211,487,740,Exit,2,ITI2sec,Time,
212,487,740,Entry,3,RandomHole,,
213,487,750,Exit,3,RandomHole,Time,
214,487,750,List,,Pseudo1a5,   12,000,
215,487,750,Entry,12,hole4,,
216,487,750,Reg,12,HoleNumber,    4,000,
217,489,145,Input,2,On1A2,,
218,489,145,Input,3,On1A3,,
219,489,145,Exit,12,hole4,3,
220,489,145,Entry,17,CorrectResp,,
221,489,145,Reg,3,ComptCR,    4,000,
222,489,145,Reg,6,Reward,    4,000,
223,489,145,Reg,8,CptReward,   49,000,
224,489,145,Reg,1,ComptOmision,    0,000,
225,489,150,Exit,17,CorrectResp,Time,
226,489,150,Entry,1,MagEntry,,
227,489,150,Reg,2,ComptNbessai,    9,000,
228,489,150,Reg,13,Accuracy,   94,231,
229,489,150,Reg,14,Omission,    0,000,
230,489,480,Input,34,Off1A2,,
231,489,485,Input,35,Off1A3,,
232,489,760,Input,1,On1A1,,
233,489,760,Exit,1,MagEntry,1,
234,489,760,Entry,2,ITI2sec,,
235,490,745,Input,33,Off1A1,,
236,491,765,Exit,2,ITI2sec,Time,
237,491,765,Entry,3,RandomHole,,
238,491,775,Exit,3,RandomHole,Time,
239,491,775,List,,Pseudo1a5,    8,000,
240,491,775,Entry,8,hole2,,
241,491,775,Reg,12,HoleNumber,    2,000,
242,492,200,Input,3,On1A3,,
243,492,200,Exit,8,hole2,3,
244,492,200,Entry,17,CorrectResp,,
245,492,200,Reg,3,ComptCR,    5,000,
246,492,200,Reg,6,Reward,    5,000,
247,492,200,Reg,8,CptReward,   50,000,
248,492,200,Reg,1,ComptOmision,    0,000,
249,492,205,Exit,17,CorrectResp,,
250,492,205,Entry,19,State_change,,
251,492,205,Reg,7,Newstage,    4,000,
252,492,205,Reg,8,CptReward,    0,000,
253,492,205,Reg,2,ComptNbessai,    0,000,
254,492,205,Reg,4,ComptIncR,    0,000,
255,492,205,Reg,9,Omision,    0,000,
256,492,210,Exit,19,State_change,,
257,492,210,Entry,23,Level4,,
258,492,215,Exit,23,Level4,Time,
259,492,215,Entry,1,MagEntry,,
260,492,215,Reg,2,ComptNbessai,    1,000,
261,492,215,Reg,13,Accuracy,      NaN,
262,492,215,Reg,14,Omission,    0,000,
263,492,540,Input,35,Off1A3,,
264,492,965,Input,1,On1A1,,
265,492,965,Exit,1,MagEntry,1,
266,492,965,Entry,2,ITI2sec,,
267,493,950,Input,33,Off1A1,,
268,494,970,Exit,2,ITI2sec,Time,
269,494,970,Entry,3,RandomHole,,
270,494,980,Exit,3,RandomHole,Time,
271,494,980,List,,Pseudo1a5,   10,000,
272,494,980,Entry,10,hole3,,
273,494,980,Reg,12,HoleNumber,    3,000,
274,495,690,Input,4,On1A4,,
275,495,690,Exit,10,hole3,4,
276,495,690,Entry,17,CorrectResp,,
277,495,690,Reg,3,ComptCR,    6,000,
278,495,690,Reg,6,Reward,    6,000,
279,495,690,Reg,8,CptReward,    1,000,
280,495,690,Reg,1,ComptOmision,    0,000,
281,495,695,Exit,17,CorrectResp,Time,
282,495,695,Entry,1,MagEntry,,
283,495,695,Reg,2,ComptNbessai,    2,000,
284,495,695,Reg,13,Accuracy,  100,000,
285,495,695,Reg,14,Omission,    0,000,
286,496,030,Input,36,Off1A4,,
287,496,480,Input,1,On1A1,,
288,496,480,Exit,1,MagEntry,1,
289,496,480,Entry,2,ITI2sec,,
290,497,795,Input,33,Off1A1,,
291,498,485,Exit,2,ITI2sec,Time,
292,498,485,Entry,3,RandomHole,,
293,498,495,Exit,3,RandomHole,Time,
294,498,495,List,,Pseudo1a5,    6,000,
295,498,495,Entry,6,hole1,,
296,498,495,Reg,12,HoleNumber,    1,000,
297,499,550,Input,2,On1A2,,
298,499,550,Exit,6,hole1,2,
299,499,550,Entry,17,CorrectResp,,
300,499,550,Reg,3,ComptCR,    7,000,
301,499,550,Reg,6,Reward,    7,000,
302,499,550,Reg,8,CptReward,    2,000,
303,499,550,Reg,1,ComptOmision,    0,000,
304,499,555,Exit,17,CorrectResp,Time,
305,499,555,Entry,1,MagEntry,,
306,499,555,Reg,2,ComptNbessai,    3,000,
307,499,555,Reg,13,Accuracy,  100,000,
308,499,555,Reg,14,Omission,    0,000,
309,499,885,Input,34,Off1A2,,
310,500,810,Input,1,On1A1,,
311,500,810,Exit,1,MagEntry,1,
312,500,810,Entry,2,ITI2sec,,
313,502,445,Input,33,Off1A1,,
314,502,815,Exit,2,ITI2sec,Time,
315,502,815,Entry,3,RandomHole,,
316,502,825,Exit,3,RandomHole,Time,
317,502,825,List,,Pseudo1a5,   10,000,
318,502,825,Entry,10,hole3,,
319,502,825,Reg,12,HoleNumber,    3,000,
320,504,030,Input,4,On1A4,,
321,504,030,Exit,10,hole3,4,
322,504,030,Entry,17,CorrectResp,,
323,504,030,Reg,3,ComptCR,    8,000,
324,504,030,Reg,6,Reward,    8,000,
325,504,030,Reg,8,CptReward,    3,000,
326,504,030,Reg,1,ComptOmision,    0,000,
327,504,035,Exit,17,CorrectResp,Time,
328,504,035,Entry,1,MagEntry,,
329,504,035,Reg,2,ComptNbessai,    4,000,
330,504,035,Reg,13,Accuracy,  100,000,
331,504,035,Reg,14,Omission,    0,000,
332,504,690,Input,36,Off1A4,,
333,505,760,Input,1,On1A1,,
334,505,760,Exit,1,MagEntry,1,
335,505,760,Entry,2,ITI2sec,,
336,507,395,Input,33,Off1A1,,
337,507,765,Exit,2,ITI2sec,Time,
338,507,765,Entry,3,RandomHole,,
339,507,775,Exit,3,RandomHole,Time,
340,507,775,List,,Pseudo1a5,    8,000,
341,507,775,Entry,8,hole2,,
342,507,775,Reg,12,HoleNumber,    2,000,
343,509,000,Input,3,On1A3,,
344,509,000,Exit,8,hole2,3,
345,509,000,Entry,17,CorrectResp,,
346,509,000,Reg,3,ComptCR,    9,000,
347,509,000,Reg,6,Reward,    9,000,
348,509,000,Reg,8,CptReward,    4,000,
349,509,000,Reg,1,ComptOmision,    0,000,
350,509,005,Exit,17,CorrectResp,Time,
351,509,005,Entry,1,MagEntry,,
352,509,005,Reg,2,ComptNbessai,    5,000,
353,509,005,Reg,13,Accuracy,  100,000,
354,509,005,Reg,14,Omission,    0,000,
355,509,340,Input,35,Off1A3,,
356,509,865,Input,1,On1A1,,
357,509,865,Exit,1,MagEntry,1,
358,509,865,Entry,2,ITI2sec,,
359,511,825,Input,33,Off1A1,,
360,511,870,Exit,2,ITI2sec,Time,
361,511,870,Entry,3,RandomHole,,
362,511,880,Exit,3,RandomHole,Time,
363,511,880,List,,Pseudo1a5,    6,000,
364,511,880,Entry,6,hole1,,
365,511,880,Reg,12,HoleNumber,    1,000,
366,513,520,Input,3,On1A3,,
367,513,520,Exit,6,hole1,3,
368,513,520,Entry,18,IncorrectResp,,
369,513,520,Reg,4,ComptIncR,    1,000,
370,513,520,Reg,1,ComptOmision,    0,000,
371,513,530,Exit,18,IncorrectResp,Time,
372,513,530,Entry,5,TimeOut,,
373,513,860,Input,35,Off1A3,,
374,514,335,Input,2,On1A2,,
375,514,675,Input,34,Off1A2,,
376,517,555,Input,3,On1A3,,
377,517,890,Input,35,Off1A3,,
378,518,535,Exit,5,TimeOut,Time,
379,518,535,Entry,1,MagEntry,,
380,518,535,Reg,2,ComptNbessai,    6,000,
381,518,535,Reg,13,Accuracy,   80,000,
382,518,535,Reg,14,Omission,    0,000,
383,524,615,Input,1,On1A1,,
384,524,615,Exit,1,MagEntry,1,
385,524,615,Entry,2,ITI2sec,,
386,524,950,Input,33,Off1A1,,
387,526,620,Exit,2,ITI2sec,Time,
388,526,620,Entry,3,RandomHole,,
389,526,630,Exit,3,RandomHole,Time,
390,526,630,List,,Pseudo1a5,    8,000,
391,526,630,Entry,8,hole2,,
392,526,630,Reg,12,HoleNumber,    2,000,
393,526,990,Input,3,On1A3,,
394,526,990,Exit,8,hole2,3,
395,526,990,Entry,17,CorrectResp,,
396,526,990,Reg,3,ComptCR,   10,000,
397,526,990,Reg,6,Reward,   10,000,
398,526,990,Reg,8,CptReward,    5,000,
399,526,990,Reg,1,ComptOmision,    0,000,
400,526,995,Exit,17,CorrectResp,Time,
401,526,995,Entry,1,MagEntry,,
402,526,995,Reg,2,ComptNbessai,    7,000,
403,526,995,Reg,13,Accuracy,   83,333,
404,526,995,Reg,14,Omission,    0,000,
405,527,325,Input,35,Off1A3,,
406,527,595,Input,1,On1A1,,
407,527,595,Exit,1,MagEntry,1,
408,527,595,Entry,2,ITI2sec,,
409,529,600,Exit,2,ITI2sec,Time,
410,529,600,Entry,3,RandomHole,,
411,529,610,Exit,3,RandomHole,Time,
412,529,610,List,,Pseudo1a5,   12,000,
413,529,610,Entry,12,hole4,,
414,529,610,Reg,12,HoleNumber,    4,000,
415,529,880,Input,33,Off1A1,,
416,530,825,Input,2,On1A2,,
417,530,825,Input,3,On1A3,,
418,530,825,Exit,12,hole4,3,
419,530,825,Entry,17,CorrectResp,,
420,530,825,Reg,3,ComptCR,   11,000,
421,530,825,Reg,6,Reward,   11,000,
422,530,825,Reg,8,CptReward,    6,000,
423,530,825,Reg,1,ComptOmision,    0,000,
424,530,830,Exit,17,CorrectResp,Time,
425,530,830,Entry,1,MagEntry,,
426,530,830,Reg,2,ComptNbessai,    8,000,
427,530,830,Reg,13,Accuracy,   85,714,
428,530,830,Reg,14,Omission,    0,000,
429,531,165,Input,34,Off1A2,,
430,531,165,Input,35,Off1A3,,
431,532,480,Input,1,On1A1,,
432,532,480,Exit,1,MagEntry,1,
433,532,480,Entry,2,ITI2sec,,
434,533,790,Input,33,Off1A1,,
435,534,485,Exit,2,ITI2sec,Time,
436,534,485,Entry,3,RandomHole,,
437,534,495,Exit,3,RandomHole,Time,
438,534,495,List,,Pseudo1a5,   12,000,
439,534,495,Entry,12,hole4,,
440,534,495,Reg,12,HoleNumber,    4,000,
441,535,400,Input,2,On1A2,,
442,535,400,Input,3,On1A3,,
443,535,400,Exit,12,hole4,3,
444,535,400,Entry,17,CorrectResp,,
445,535,400,Reg,3,ComptCR,   12,000,
446,535,400,Reg,6,Reward,   12,000,
447,535,400,Reg,8,CptReward,    7,000,
448,535,400,Reg,1,ComptOmision,    0,000,
449,535,405,Exit,17,CorrectResp,Time,
450,535,405,Entry,1,MagEntry,,
451,535,405,Reg,2,ComptNbessai,    9,000,
452,535,405,Reg,13,Accuracy,   87,500,
453,535,405,Reg,14,Omission,    0,000,
454,535,735,Input,34,Off1A2,,
455,535,735,Input,35,Off1A3,,
456,535,960,Input,2,On1A2,,
457,535,960,Input,3,On1A3,,
458,536,300,Input,34,Off1A2,,
459,536,300,Input,35,Off1A3,,
460,537,115,Input,1,On1A1,,
461,537,115,Exit,1,MagEntry,1,
462,537,115,Entry,2,ITI2sec,,
463,538,100,Input,33,Off1A1,,
464,538,895,Input,4,On1A4,,
465,538,895,Exit,2,ITI2sec,4,
466,538,895,Entry,4,Premature,,
467,538,895,Reg,5,ComptPremat,    2,000,
468,538,900,Exit,4,Premature,Time,
469,538,900,Entry,5,TimeOut,,
470,539,230,Input,36,Off1A4,,
471,539,545,Input,3,On1A3,,
472,539,545,Input,4,On1A4,,
473,539,880,Input,35,Off1A3,,
474,539,880,Input,36,Off1A4,,
475,543,905,Exit,5,TimeOut,Time,
476,543,905,Entry,1,MagEntry,,
477,543,905,Reg,2,ComptNbessai,   10,000,
478,543,905,Reg,13,Accuracy,   87,500,
479,543,905,Reg,14,Omission,    0,000,
480,543,925,Input,2,On1A2,,
481,544,585,Input,34,Off1A2,,
482,545,755,Input,1,On1A1,,
483,545,755,Exit,1,MagEntry,1,
484,545,755,Entry,2,ITI2sec,,
485,546,095,Input,33,Off1A1,,
486,547,550,Input,2,On1A2,,
487,547,550,Exit,2,ITI2sec,2,
488,547,550,Entry,4,Premature,,
489,547,550,Reg,5,ComptPremat,    3,000,
490,547,555,Exit,4,Premature,Time,
491,547,555,Entry,5,TimeOut,,
492,547,885,Input,34,Off1A2,,
493,548,055,Input,2,On1A2,,
494,548,395,Input,34,Off1A2,,
495,548,575,Input,3,On1A3,,
496,548,915,Input,35,Off1A3,,
497,552,560,Exit,5,TimeOut,Time,
498,552,560,Entry,1,MagEntry,,
499,552,560,Reg,2,ComptNbessai,   11,000,
500,552,560,Reg,13,Accuracy,   87,500,
501,552,560,Reg,14,Omission,    0,000,
502,557,565,Input,2,On1A2,,
503,557,565,Input,3,On1A3,,
504,557,900,Input,34,Off1A2,,
505,557,900,Input,35,Off1A3,,
506,558,710,Input,1,On1A1,,
507,558,710,Exit,1,MagEntry,1,
508,558,710,Entry,2,ITI2sec,,
509,559,370,Input,33,Off1A1,,
510,559,475,Input,1,On1A1,,
511,559,815,Input,33,Off1A1,,
512,560,715,Exit,2,ITI2sec,Time,
513,560,715,Entry,3,RandomHole,,
514,560,725,Exit,3,RandomHole,Time,
515,560,725,List,,Pseudo1a5,   14,000,
516,560,725,Entry,14,hole5,,
517,560,725,Reg,12,HoleNumber,    5,000,
518,562,940,Input,3,On1A3,,
519,562,940,Input,4,On1A4,,
520,562,940,Exit,14,hole5,4,
521,562,940,Entry,17,CorrectResp,,
522,562,940,Reg,3,ComptCR,   13,000,
523,562,940,Reg,6,Reward,   13,000,
524,562,940,Reg,8,CptReward,    8,000,
525,562,940,Reg,1,ComptOmision,    0,000,
526,562,945,Exit,17,CorrectResp,Time,
527,562,945,Entry,1,MagEntry,,
528,562,945,Reg,2,ComptNbessai,   12,000,
529,562,945,Reg,13,Accuracy,   88,889,
530,562,945,Reg,14,Omission,    0,000,
531,563,605,Input,35,Off1A3,,
532,563,605,Input,36,Off1A4,,
533,564,270,Input,1,On1A1,,
534,564,270,Exit,1,MagEntry,1,
535,564,270,Entry,2,ITI2sec,,
536,565,580,Input,33,Off1A1,,
537,566,275,Exit,2,ITI2sec,Time,
538,566,275,Entry,3,RandomHole,,
539,566,285,Exit,3,RandomHole,Time,
540,566,285,List,,Pseudo1a5,   14,000,
541,566,285,Entry,14,hole5,,
542,566,285,Reg,12,HoleNumber,    5,000,
543,567,545,Input,3,On1A3,,
544,567,545,Input,4,On1A4,,
545,567,545,Exit,14,hole5,4,
546,567,545,Entry,17,CorrectResp,,
547,567,545,Reg,3,ComptCR,   14,000,
548,567,545,Reg,6,Reward,   14,000,
549,567,545,Reg,8,CptReward,    9,000,
550,567,545,Reg,1,ComptOmision,    0,000,
551,567,550,Exit,17,CorrectResp,Time,
552,567,550,Entry,1,MagEntry,,
553,567,550,Reg,2,ComptNbessai,   13,000,
554,567,550,Reg,13,Accuracy,   90,000,
555,567,550,Reg,14,Omission,    0,000,
556,567,885,Input,35,Off1A3,,
557,567,885,Input,36,Off1A4,,
558,568,570,Input,1,On1A1,,
559,568,570,Exit,1,MagEntry,1,
560,568,570,Entry,2,ITI2sec,,
561,570,535,Input,33,Off1A1,,
562,570,575,Exit,2,ITI2sec,Time,
563,570,575,Entry,3,RandomHole,,
564,570,585,Exit,3,RandomHole,Time,
565,570,585,List,,Pseudo1a5,    6,000,
566,570,585,Entry,6,hole1,,
567,570,585,Reg,12,HoleNumber,    1,000,
568,571,705,Input,2,On1A2,,
569,571,705,Exit,6,hole1,2,
570,571,705,Entry,17,CorrectResp,,
571,571,705,Reg,3,ComptCR,   15,000,
572,571,705,Reg,6,Reward,   15,000,
573,571,705,Reg,8,CptReward,   10,000,
574,571,705,Reg,1,ComptOmision,    0,000,
575,571,710,Exit,17,CorrectResp,Time,
576,571,710,Entry,1,MagEntry,,
577,571,710,Reg,2,ComptNbessai,   14,000,
578,571,710,Reg,13,Accuracy,   90,909,
579,571,710,Reg,14,Omission,    0,000,
580,572,040,Input,34,Off1A2,,
581,572,160,Input,2,On1A2,,
582,572,500,Input,34,Off1A2,,
583,572,735,Input,2,On1A2,,
584,573,075,Input,34,Off1A2,,
585,573,205,Input,2,On1A2,,
586,573,540,Input,34,Off1A2,,
587,574,325,Input,2,On1A2,,
588,574,665,Input,34,Off1A2,,
589,574,765,Input,3,On1A3,,
590,575,105,Input,35,Off1A3,,
591,575,365,Input,4,On1A4,,
592,575,700,Input,36,Off1A4,,
593,576,480,Input,2,On1A2,,
594,576,815,Input,34,Off1A2,,
595,580,780,Input,2,On1A2,,
596,581,115,Input,34,Off1A2,,
597,601,030,Input,2,On1A2,,
598,601,030,Input,3,On1A3,,
599,601,370,Input,34,Off1A2,,
600,601,370,Input,35,Off1A3,,
601,601,410,Input,3,On1A3,,
602,601,410,Input,4,On1A4,,
603,601,750,Input,35,Off1A3,,
604,601,750,Input,36,Off1A4,,
605,602,335,Input,4,On1A4,,
606,602,670,Input,36,Off1A4,,
607,603,165,Input,3,On1A3,,
608,603,830,Input,35,Off1A3,,
609,604,880,Input,1,On1A1,,
610,604,880,Exit,1,MagEntry,1,
611,604,880,Entry,2,ITI2sec,,
612,605,215,Input,33,Off1A1,,
613,606,885,Exit,2,ITI2sec,Time,
614,606,885,Entry,3,RandomHole,,
615,606,895,Exit,3,RandomHole,Time,
616,606,895,List,,Pseudo1a5,   14,000,
617,606,895,Entry,14,hole5,,
618,606,895,Reg,12,HoleNumber,    5,000,
619,608,155,Input,3,On1A3,,
620,608,155,Input,4,On1A4,,
621,608,155,Exit,14,hole5,4,
622,608,155,Entry,17,CorrectResp,,
623,608,155,Reg,3,ComptCR,   16,000,
624,608,155,Reg,6,Reward,   16,000,
625,608,155,Reg,8,CptReward,   11,000,
626,608,155,Reg,1,ComptOmision,    0,000,
627,608,160,Exit,17,CorrectResp,Time,
628,608,160,Entry,1,MagEntry,,
629,608,160,Reg,2,ComptNbessai,   15,000,
630,608,160,Reg,13,Accuracy,   91,667,
631,608,160,Reg,14,Omission,    0,000,
632,608,495,Input,35,Off1A3,,
633,608,495,Input,36,Off1A4,,
634,609,215,Input,1,On1A1,,
635,609,215,Exit,1,MagEntry,1,
636,609,215,Entry,2,ITI2sec,,
637,610,850,Input,33,Off1A1,,
638,611,220,Exit,2,ITI2sec,Time,
639,611,220,Entry,3,RandomHole,,
640,611,230,Exit,3,RandomHole,Time,
641,611,230,List,,Pseudo1a5,    8,000,
642,611,230,Entry,8,hole2,,
643,611,230,Reg,12,HoleNumber,    2,000,
644,616,235,Exit,8,hole2,Time,
645,616,235,Entry,27,Hold2,,
646,621,240,Exit,27,Hold2,Time,
647,621,240,Entry,31,Holdhole1,,
648,626,245,Exit,31,Holdhole1,Time,
649,626,245,Entry,16,Omission,,
650,626,245,Reg,1,ComptOmision,    1,000,
651,626,245,Reg,9,Omision,    1,000,
652,626,255,Exit,16,Omission,Time,
653,626,255,Entry,5,TimeOut,,
654,631,260,Exit,5,TimeOut,Time,
655,631,260,Entry,1,MagEntry,,
656,631,260,Reg,2,ComptNbessai,   16,000,
657,631,260,Reg,13,Accuracy,   91,667,
658,631,260,Reg,14,Omission,    0,000,
659,663,610,Input,1,On1A1,,
